field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,N,P,K,pH,humidity,yield
Field_7,2023-06-15,23.54870209,77.36134150,0.18185480,0.29437010,-0.29437010,0.27274206,34.17528663,34.69150333,5.16675113,Maize,96.09237492,29.96000000,32.18414838,6.35087626,75.43097353,28.49168395
Field_7,2023-08-29,23.54870209,77.36134150,0.77315814,0.70790776,-0.70790776,1.15962304,7.01933940,30.22474509,16.21900755,Maize,78.63204983,58.54125747,53.89507717,6.31288603,68.56659798,58.08923334
Field_7,2023-09-13,23.54870209,77.36134150,0.77315814,0.70790776,-0.70790776,1.15962304,7.01933940,19.23056862,16.70068574,Maize,54.99506559,37.42914503,31.39917994,6.44439134,64.86481418,58.36048335
Field_7,2023-10-13,23.54870209,77.36134150,0.39423399,0.46159850,-0.46159850,0.59126407,23.46687148,11.93705088,6.67105467,Maize,72.50835278,59.61948851,34.11729357,5.86068596,85.49480570,34.07317458
Field_7,2023-10-28,23.54870209,77.36134150,0.32414572,0.40514944,-0.40514944,0.48613681,27.06520986,18.25045189,6.17808716,Maize,98.36432141,64.45849979,38.50136678,6.13852143,70.80546285,32.25788604
Field_7,2023-12-11,23.54870209,77.36134150,0.37103113,0.47547453,-0.47547453,0.55643540,22.99526886,8.18396646,13.89622741,Maize,95.68354596,67.50190481,18.96000000,5.02000000,75.92635133,45.88298280
Field_7,2023-11-27,23.54870209,77.36134150,0.37944750,0.39820159,-0.39820159,0.56907673,26.85520746,13.19203159,7.87148702,Maize,69.95580755,58.64242116,43.22532964,6.46779396,60.89796318,44.93360776
Field_7,2023-12-12,23.54870209,77.36134150,0.66967903,0.57455833,-0.57455833,1.00438015,14.88556346,11.99251511,8.86777060,Maize,81.03656559,39.71102663,57.16646993,6.07362667,71.95842197,42.94096344
Field_7,2023-12-27,23.54870209,77.36134150,0.66967903,0.57455833,-0.57455833,1.00438015,14.88556346,11.94041564,8.86777060,Maize,70.97773452,41.89621694,37.93394210,5.91007630,69.45345701,42.94096344
Field_8,2023-01-01,15.17150083,75.82808825,0.32647963,0.42268151,-0.42268151,0.48964549,26.14611000,21.41869110,6.15739005,Maize,85.93437978,37.09820247,35.70423081,6.08918289,70.10425040,32.07009757
Field_8,2023-01-16,15.17150083,75.82808825,0.32001012,0.45813649,-0.45813649,0.47994592,24.40169586,23.17752637,12.99119926,Maize,73.08127521,44.61661082,28.33969216,5.98483013,56.00945819,43.68168463
Field_8,2023-01-31,15.17150083,75.82808825,0.27884710,0.41426491,-0.41426491,0.41821025,27.06236330,20.62948484,5.75097408,Maize,80.83801721,74.52847104,21.42629286,6.07539688,70.10787169,30.35913596
Field_8,2023-02-15,15.17150083,75.82808825,0.27948510,0.43119890,-0.43119890,0.41917234,26.19112406,25.06572690,5.71710609,Maize,62.58195751,57.49369358,45.21213673,6.75700968,69.78970315,30.11918403
Field_8,2023-02-03,15.17150083,75.82808825,0.27436763,0.43139913,-0.43139913,0.41150060,26.23316352,17.54637650,5.67100798,Maize,87.70521664,56.77475783,25.88098384,6.35741132,75.36480955,29.92096286
Field_8,2023-03-17,15.17150083,75.82808825,0.23165082,0.38715678,-0.38715678,0.34743021,28.92863251,21.55383881,5.39347856,Maize,79.36836583,56.38843126,49.93079464,6.21205418,69.60854044,28.96115513
Field_8,2023-01-04,15.17150083,75.82808825,0.22179311,0.38908368,-0.38908368,0.33264880,28.93091237,17.76317655,5.30034156,Maize,88.89455351,59.76425894,19.15056732,5.68021487,76.19912466,28.55428011
Field_8,2023-04-16,15.17150083,75.82808825,0.21314322,0.39251131,-0.39251131,0.31968021,28.84422285,23.76538371,5.21567157,Maize,81.18454676,62.82710276,56.22053371,6.05152103,54.82175580,28.16827048
Field_8,2023-01-05,15.17150083,75.82808825,0.06682905,0.09308518,-0.09308518,0.10023131,45.62851775,20.38358033,4.61169229,Maize,61.17267596,41.99879869,38.29116071,5.84018700,63.06828371,29.62884747
Field_8,2023-05-16,15.17150083,75.82808825,0.20282385,0.39388374,-0.39388374,0.30420352,28.87953068,38.09060325,5.11971224,Maize,69.95916756,38.46920496,38.75542580,6.70242359,69.41584985,27.75096277
Field_8,2023-05-31,15.17150083,75.82808825,0.18782978,0.37315718,-0.37315718,0.28171501,30.09105210,30.46293682,10.37019259,Maize,76.63291809,36.85479283,38.81853528,5.61069236,57.85928593,28.02221278
Field_8,2023-10-13,15.17150083,75.82808825,0.60055060,0.59205960,-0.59205960,0.90072457,14.69787199,39.72765406,15.86809747,Maize,65.42471837,42.69488638,53.72111026,6.77993648,49.97948309,54.01005047
Field_8,2023-10-28,15.17150083,75.82808825,0.32650480,0.39794251,-0.39794251,0.48970800,27.40913453,24.27023032,6.21571827,Maize,70.84523224,34.88555391,52.52744387,6.04729332,65.34087156,32.45610721
Field_8,2023-12-11,15.17150083,75.82808825,0.32984260,0.40207887,-0.40207887,0.49468587,27.16382519,19.07415708,13.27719568,Maize,75.93625448,63.12464750,46.66070609,6.84289027,86.15000000,45.10053084
Field_8,2023-11-27,15.17150083,75.82808825,0.33806040,0.44916642,-0.44916642,0.50701197,24.67540187,29.39259057,6.19878427,Maize,60.11549155,44.32181298,32.26657812,6.53382649,79.02519744,32.10139565
Field_8,2023-12-12,15.17150083,75.82808825,0.31781862,0.41853416,-0.41853416,0.47665908,26.44634545,15.53484293,6.08965405,Maize,65.00871364,43.17495582,44.47750020,6.27863139,77.09775086,31.79884756
Field_8,2023-12-27,15.17150083,75.82808825,0.28880618,0.41817961,-0.41817961,0.43314822,26.76075110,20.80115625,5.83094019,Maize,98.95000000,60.09503329,35.38116027,6.89760852,63.44461348,30.68254943
Field_9,2023-01-16,25.54506250,84.97383098,0.38349593,0.38525993,-0.38525993,0.57514900,27.47471941,14.65802682,14.19163161,Maize,60.60653735,42.57095327,55.70315531,6.15633172,79.64412354,47.93822328
Field_9,2023-01-31,25.54506250,84.97383098,0.37654297,0.32426421,-0.32426421,0.56473238,30.66043681,12.58819336,6.83569077,Maize,73.48076584,59.02335808,28.35462895,5.50397887,77.20735699,35.54418427
Field_9,2023-02-15,25.54506250,84.97383098,0.63370524,0.62763327,-0.62763327,0.95040727,12.54272064,14.39035038,8.42090120,Maize,79.13482485,42.17961205,30.86910341,6.04762193,83.60015930,40.71879988
Field_9,2023-02-03,25.54506250,84.97383098,0.61169953,0.58905166,-0.58905166,0.91741318,14.73760777,8.94148976,14.98282566,Maize,76.20068920,59.23615317,37.97381867,5.95658149,64.73172775,53.99961777
Field_9,2023-03-17,25.54506250,84.97383098,0.54390271,0.54573382,-0.54573382,0.81574561,17.64200652,16.44350385,14.46445714,Maize,83.57697623,59.25038972,25.56426569,5.35486412,80.35913745,51.77745421
Field_9,2023-01-04,25.54506250,84.97383098,0.36221037,0.44877076,-0.44877076,0.54322987,24.44896539,8.91471712,6.41516314,Maize,83.63999368,44.82921837,42.84387569,6.00029338,82.04451783,33.04033800
Field_9,2023-04-16,25.54506250,84.97383098,0.26341202,0.38356484,-0.38356484,0.39506747,28.78767974,19.76316407,5.68606042,Maize,85.14778043,58.06895816,27.43870055,6.63709775,79.77135043,30.24437634
Field_9,2023-01-05,25.54506250,84.97383098,0.32128171,0.38808421,-0.38808421,0.48185957,27.96588529,13.99049495,13.25555780,Maize,64.31876751,64.10483575,45.95050611,6.21285474,68.21141333,44.97533853
Field_9,2023-05-16,25.54506250,84.97383098,0.30726531,0.39509873,-0.39509873,0.46083976,27.75084067,20.25557495,6.05014139,Maize,78.75587010,54.37931898,31.52170275,5.95516663,70.80066631,31.75711679
Field_9,2023-05-31,25.54506250,84.97383098,0.30588598,0.38750008,-0.38750008,0.45877210,28.15294806,21.66282371,6.05578606,Maize,72.63168347,51.74002239,36.09058101,5.78348096,75.87344615,31.83014564
Field_9,2023-06-15,25.54506250,84.97383098,0.28518533,0.40747975,-0.40747975,0.42772617,27.34411163,27.23500446,13.09468481,Maize,86.15641422,51.58790794,51.23438825,5.75243904,50.40082095,43.19134807
Field_9,2023-08-29,25.54506250,84.97383098,0.67795735,0.59338375,-0.59338375,1.01681208,13.83970982,26.90717088,15.70346137,Maize,75.68325476,50.42099949,43.59464460,5.28266449,80.90121990,56.88947367
Field_9,2023-09-28,25.54506250,84.97383098,0.68256192,0.58451815,-0.58451815,1.02371976,14.24539995,24.81271790,16.12587056,Maize,75.72125674,50.09582123,58.03137019,6.11267071,63.25517102,57.44240639
Field_9,2023-10-13,25.54506250,84.97383098,0.69919414,0.63207134,-0.63207134,1.04864578,11.64726395,15.10279495,8.99571637,Maize,88.30952802,47.90634885,30.98380937,5.88471088,86.15000000,43.18091537
Field_9,2023-10-28,25.54506250,84.97383098,0.59077753,0.56762384,-0.56762384,0.88604516,16.04548014,10.87413897,14.83794589,Maize,56.04967454,39.56917022,34.37577255,6.08101687,73.67892908,53.44668506
Field_9,2023-12-11,25.54506250,84.97383098,0.46510925,0.48758248,-0.48758248,0.69755567,21.41617581,10.12380438,7.24398829,Maize,83.66986022,32.75597736,58.68821399,6.53163013,62.47861666,36.41009777
Field_9,2023-11-27,25.54506250,84.97383098,0.40752919,0.46147401,-0.46147401,0.61120584,23.33744642,22.49293702,14.29041327,Maize,80.22891666,48.16589618,30.19876456,6.32555048,75.25864164,47.72956942
Field_9,2023-12-12,25.54506250,84.97383098,0.33718970,0.36211361,-0.36211361,0.50571222,29.12959129,7.03191852,13.23297913,Maize,80.53337015,54.07184500,34.41089409,6.25514217,58.82555838,45.98730973
Field_9,2023-12-27,25.54506250,84.97383098,0.36831656,0.36937701,-0.36937701,0.55240591,28.44079520,5.74699623,13.82755064,Maize,87.48699209,70.47067291,24.78407354,5.56581390,79.16440122,47.40615594
Field_10,2023-01-01,26.85633861,75.97532686,0.43975375,0.50337997,-0.50337997,0.65953800,20.86843979,6.56107700,6.97962976,Bajra,66.00279853,68.29374860,29.99235205,5.89894973,71.61463181,35.17904002
Field_10,2023-01-16,26.85633861,75.97532686,0.42972391,0.50239175,-0.50239175,0.64449865,21.02133591,13.92667068,6.89213743,Bajra,72.66148797,55.17535028,27.67859454,5.30122126,77.27633120,34.80346308
Field_10,2023-01-31,26.85633861,75.97532686,0.40819491,0.48082453,-0.48082453,0.61219956,22.34252525,14.88110693,13.89340508,Bajra,98.95000000,61.44453873,34.99718621,6.06245108,74.00622221,47.22880017
Field_10,2023-02-15,26.85633861,75.97532686,0.39260157,0.47707003,-0.47707003,0.58881803,22.69349952,12.02035186,6.62025268,Bajra,78.69766143,59.76176865,49.50006992,5.71383104,60.71106644,33.77062649
Field_10,2023-02-03,26.85633861,75.97532686,0.38201600,0.46642905,-0.46642905,0.57294487,23.34498317,13.80872842,6.55063513,Bajra,78.87990182,51.74122493,45.68811418,5.54604328,50.23910659,33.53067456
Field_10,2023-03-17,26.85633861,75.97532686,0.28564933,0.33525704,-0.33525704,0.42842417,31.02738033,29.15834346,4.51196985,Bajra,84.95826834,56.41584033,35.40435345,6.25042494,73.58510036,42.29413649
Field_10,2023-01-04,26.85633861,75.97532686,0.35536880,0.43225853,-0.43225853,0.53298311,25.36202389,5.16052918,6.39258447,Bajra,65.08478025,68.44199101,40.45418335,5.30464904,77.88606203,33.02990531
Field_10,2023-04-16,26.85633861,75.97532686,0.32065908,0.41572663,-0.41572663,0.48093072,26.56070131,12.76360220,6.12164050,Bajra,74.03973703,56.25994367,44.60853201,5.80045377,85.68205758,31.95533795
Field_10,2023-01-05,26.85633861,75.97532686,0.32063272,0.40538957,-0.40538957,0.48089720,27.08882566,5.96262138,6.14610072,Bajra,53.89089805,66.66898822,47.69549390,5.55420061,71.95036865,32.11182834
Field_10,2023-05-16,26.85633861,75.97532686,0.27558570,0.36119840,-0.36119840,0.41333468,29.80547964,18.61739075,5.84693341,Bajra,88.42481565,48.58326223,36.06705507,6.58026193,68.91785325,31.06855907
Field_10,2023-05-31,26.85633861,75.97532686,0.33848685,0.39407213,-0.39407213,0.50767818,27.48440187,14.81613510,6.33143392,Bajra,68.20432883,40.98454441,53.34684804,5.41589567,80.93146082,32.97774184
Field_10,2023-06-15,26.85633861,75.97532686,0.32736376,0.38893775,-0.38893775,0.49099480,27.86018432,34.58961883,6.24488238,Bajra,77.19686462,50.25941218,30.58032348,6.41944705,68.92338734,32.63346298
Field_10,2023-08-14,26.85633861,75.97532686,0.50294264,0.49914175,-0.49914175,0.75433143,20.43952171,25.50778505,14.33745215,Bajra,53.30491430,44.07670736,40.26849243,6.37706292,69.14333700,50.84894456
Field_10,2023-08-29,26.85633861,75.97532686,0.45000330,0.47168973,-0.47168973,0.67492605,22.38200434,32.47653256,7.14614741,Bajra,76.92329668,35.26700790,41.52385914,6.55296571,85.08248190,36.06581890
Field_10,2023-09-13,26.85633861,75.97532686,0.53028459,0.54046864,-0.54046864,0.79531225,18.04995011,21.67641781,15.02516065,Bajra,66.55555924,58.06001409,34.26752373,6.52194839,81.58175042,51.64182921
Field_10,2023-09-28,26.85633861,75.97532686,0.47889543,0.49390847,-0.49390847,0.71825285,20.95234659,22.06702864,7.35217773,Bajra,77.08836214,42.77636195,47.10425921,6.37448301,80.71273937,36.83783817
Field_10,2023-10-13,26.85633861,75.97532686,0.45576885,0.49497185,-0.49497185,0.68356755,21.13423471,12.38351190,7.14238430,Bajra,83.29562859,78.49400489,56.02603280,5.02000000,72.14298729,35.93019390
Field_10,2023-10-28,26.85633861,75.97532686,0.40476965,0.45924122,-0.45924122,0.60707851,23.47964511,17.57342934,14.18128305,Bajra,98.95000000,51.57136401,33.53773566,5.88784118,65.03394989,47.59394441
Field_10,2023-12-11,26.85633861,75.97532686,0.44039938,0.48377742,-0.48377742,0.66051922,21.86283771,9.44380081,7.03137253,Bajra,61.85606737,40.29133651,26.30029474,6.12416178,77.40908420,35.51288619
Field_10,2023-11-27,26.85633861,75.97532686,0.05521093,0.00588025,-0.00588025,0.08279643,50.20023700,11.07864180,11.96763313,Bajra,59.27311664,61.08097737,48.27833169,6.06704044,69.60002871,42.88879998
Field_10,2023-12-12,26.85633861,75.97532686,0.42461249,0.48470377,-0.48470377,0.63682759,21.97676370,7.57755952,6.88837432,Bajra,95.11060485,69.10482790,38.65296338,5.92750631,82.66433061,34.88692462
Field_10,2023-12-27,26.85633861,75.97532686,0.43559700,0.49605146,-0.49605146,0.65330485,21.28511764,14.52522066,6.95987343,Bajra,81.60925370,55.03981005,37.39881593,5.68434764,79.37691604,35.13730925
Field_11,2023-01-01,22.34393983,73.23452663,0.34885372,0.42059583,-0.42059583,0.52318947,26.02410988,9.95226229,6.36247959,Bajra,95.05650652,57.08540332,43.45569840,6.24857804,60.98806802,32.96730915
Field_11,2023-01-16,22.34393983,73.23452663,0.32001782,0.41829767,-0.41829767,0.47994987,26.43596173,6.81932790,6.10941039,Bajra,69.86893905,65.02998889,27.39397777,6.01321070,83.82438944,31.89274180
Field_11,2023-01-31,22.34393983,73.23452663,0.30795803,0.42169189,-0.42169189,0.46185929,26.38580293,7.63949447,13.06363915,Bajra,67.89951674,62.86541863,26.21833441,5.72115525,74.82787380,43.82774232
Field_11,2023-02-15,22.34393983,73.23452663,0.28133233,0.40267580,-0.40267580,0.42193183,27.62877258,14.54805590,5.80083530,Bajra,72.18604147,31.56528085,46.45088635,6.07828379,82.69537505,30.64081866
Field_11,2023-02-03,22.34393983,73.23452663,0.23832381,0.33594753,-0.33594753,0.35743276,31.47545062,5.94527277,5.57316710,Bajra,77.67904089,53.84077779,44.58869765,6.28129211,74.02346316,30.02528979
Field_11,2023-03-17,22.34393983,73.23452663,0.26907217,0.39305466,-0.39305466,0.40354548,28.24528139,21.87430552,13.14078292,Bajra,75.62767232,59.51614833,36.99341289,6.20945670,78.42864076,42.81577113
Field_11,2023-01-04,22.34393983,73.23452663,0.23509728,0.35610750,-0.35610750,0.35259533,30.47894621,10.15093566,5.49696410,Bajra,76.70472355,56.25140092,48.05200063,6.18364886,77.91291733,29.58711669
Field_11,2023-04-16,22.34393983,73.23452663,0.21320001,0.33247762,-0.33247762,0.31975711,31.90922547,10.89918577,5.35678823,Bajra,98.25139033,55.83289636,45.63955361,5.70600789,58.33147898,29.10721283
Field_11,2023-01-05,22.34393983,73.23452663,0.18636264,0.30705952,-0.30705952,0.27950930,33.48127145,13.86017377,5.17709968,Bajra,91.26159596,59.86949150,37.11916158,6.32717457,71.61978349,28.47081857
Field_11,2023-05-16,22.34393983,73.23452663,0.19755790,0.32338036,-0.32338036,0.29629979,32.53352231,27.37198259,12.58102019,Bajra,73.00903561,43.76125944,42.51443451,5.53793283,76.12402228,40.84399219
Field_11,2023-05-31,22.34393983,73.23452663,0.20571700,0.33477110,-0.33477110,0.30853663,31.86853307,13.42859378,5.28434834,Bajra,77.31209785,68.59361517,19.99104411,6.38957906,79.08467008,28.78379935
Field_11,2023-06-15,22.34393983,73.23452663,0.17770495,0.29453077,-0.29453077,0.26652554,34.20946383,33.99320385,5.12912002,Bajra,61.59929726,46.36041950,48.21012432,6.32496411,72.67239179,28.33519356
Field_11,2023-09-28,22.34393983,73.23452663,0.51717190,0.47360768,-0.47360768,0.77564823,21.59808121,27.06479899,3.25226851,Bajra,79.23145201,48.35668987,52.04927079,6.65866444,75.55421723,49.06495409
Field_11,2023-10-13,22.34393983,73.23452663,0.48257321,0.44608782,-0.44608782,0.72375078,23.35671742,12.29878792,7.49705749,Bajra,93.21505034,47.85359205,40.69204678,5.76800208,74.53097461,37.72461705
Field_11,2023-10-28,22.34393983,73.23452663,0.47137893,0.48534004,-0.48534004,0.70695662,21.46665321,16.77459935,7.30513884,Bajra,87.46197291,54.97693476,27.54031361,6.29352765,68.59694309,36.68134778
Field_11,2023-12-11,22.34393983,73.23452663,0.42125248,0.47686768,-0.47686768,0.63178359,22.41122419,6.58792857,6.87708499,Bajra,93.82201401,62.42963242,38.45301618,5.31154429,86.15000000,34.87649193
Field_11,2023-11-27,22.34393983,73.23452663,0.45888594,0.53258958,-0.53258958,0.68821471,19.18147455,28.36718048,13.71183498,Bajra,58.68937409,41.80278016,42.86089081,6.57807789,71.26489581,48.28250214
Field_11,2023-12-12,22.34393983,73.23452663,0.42323233,0.45223064,-0.45223064,0.63474358,23.64907901,14.31080081,6.95234720,Bajra,84.03671245,51.61361678,54.79038244,5.88556324,78.88511193,35.34596310
Field_11,2023-12-27,22.34393983,73.23452663,0.37752640,0.42356685,-0.42356685,0.56619071,25.57956654,12.68602286,6.61178568,Bajra,76.48505335,59.00376154,30.76869218,5.94678726,86.15000000,34.02101112
Field_12,2023-01-16,27.48970503,80.61771069,0.50352847,0.48215203,-0.48215203,0.75516974,21.30110779,13.94825115,14.39389881,Bajra,77.84716110,64.29131046,26.97537258,5.71851020,63.02008881,51.17235803
Field_12,2023-01-31,27.48970503,80.61771069,0.57453476,0.52976113,-0.52976113,0.86164245,18.14480051,12.84425055,8.12267466,Bajra,80.31120168,29.96000000,34.08684126,6.65299539,70.23237956,39.96764600
Field_12,2023-02-15,27.48970503,80.61771069,0.62920260,0.63243227,-0.63243227,0.94362805,12.34364801,5.47585383,8.36915842,Bajra,76.53151332,56.96766908,35.30721045,5.94714374,76.00047436,40.46841525
Field_12,2023-02-03,27.48970503,80.61771069,0.54677034,0.53899029,-0.53899029,0.82002517,17.95707377,6.79431757,7.85267146,Bajra,80.32587411,80.05671986,35.20959961,5.77818297,80.96915622,38.75745364
Field_12,2023-03-17,27.48970503,80.61771069,0.55480277,0.57054469,-0.57054469,0.83205256,16.26373411,15.51617808,14.61780391,Bajra,85.40028848,50.22233604,34.00760634,5.83240967,76.29214941,51.89221384
Field_12,2023-01-04,27.48970503,80.61771069,0.39169817,0.41403445,-0.41403445,0.58746386,25.92159810,5.55984832,3.17042085,Bajra,69.37556234,44.77984025,53.10596597,6.46262860,78.79517714,34.72000154
Field_12,2023-04-16,27.48970503,80.61771069,0.31409267,0.37868077,-0.37868077,0.47107992,28.51948637,18.98904676,6.14986383,Bajra,65.86974099,42.96109774,44.74405181,5.79086314,75.65891016,32.27875143
Field_12,2023-01-05,27.48970503,80.61771069,0.38772766,0.43996898,-0.43996898,0.58150979,24.63781753,4.57544091,14.18598694,Bajra,67.02697929,72.84652401,35.93532395,6.15743060,86.03979036,47.24966555
Field_12,2023-05-16,27.48970503,80.61771069,0.38020982,0.44942631,-0.44942631,0.57024714,24.23166391,11.39380784,6.57415457,Bajra,59.97670387,64.49342698,45.05083132,6.11779468,69.60059829,33.72889572
Field_12,2023-05-31,27.48970503,80.61771069,0.38703485,0.41597692,-0.41597692,0.58048771,25.87003286,20.70938366,6.71433045,Bajra,79.56267149,48.98460063,51.01112218,5.89054253,72.49929605,34.51134768
Field_12,2023-06-15,27.48970503,80.61771069,0.37610414,0.40476690,-0.40476690,0.56409462,26.55409966,32.06859906,6.64283134,Bajra,70.30530592,51.90501025,44.36115282,6.41727937,67.91417970,34.26096305
